TransactionID,Timestamp,TransactionType,TransactionAmount,AccountBalance,AccountID
4898,2/10/2017 7:39,transfer,3579.21,89588.99,4081
4899,2/10/2017 8:50,deposit,1122.51,80359.15,5449
4900,2/10/2017 9:19,withdrawal,700.8,5452.15,4187
4901,2/10/2017 12:01,payment,100.84,65505.34,5937
4902,2/10/2017 12:12,payment,2615.97,61212.21,8251
4903,2/10/2017 21:15,deposit,1421.48,75082.28,1566
4904,2/11/2017 3:04,transfer,3463.44,11468.16,5668
4905,2/11/2017 9:00,deposit,2712.51,60063.06,4992
4906,2/11/2017 10:05,payment,1839.79,63259.32,3084
4907,2/11/2017 10:30,transfer,4947.75,34338.21,6877
4908,2/11/2017 10:53,withdrawal,1763.02,63876.46,4446
4909,2/11/2017 12:33,withdrawal,1934.1,69757.27,6793
4910,2/11/2017 14:12,deposit,3897.19,86403.37,2226
4911,2/11/2017 16:51,transfer,4333.07,12676.57,5520
4912,2/11/2017 16:58,deposit,3875.13,4771.65,9521
4913,2/11/2017 16:59,withdrawal,1428.34,84930.43,9633
4914,2/11/2017 18:00,deposit,4024.62,72854.91,2477
4915,2/11/2017 19:13,transfer,3374.27,38178.45,7998
4916,2/11/2017 22:41,deposit,2894.46,51783.9,3973
4917,2/12/2017 5:52,transfer,1125.68,27881.73,4437
4918,2/12/2017 9:54,deposit,2892.66,80994.17,8198
4919,2/12/2017 12:50,withdrawal,1022.13,97274.73,1196
4920,2/12/2017 13:25,deposit,322.9,13198.67,8255
4921,2/12/2017 14:08,deposit,506.28,22619.36,9122
4922,2/12/2017 16:27,withdrawal,1253.37,41518.53,2455
4923,2/12/2017 17:21,deposit,1121.55,15786.67,8376
4924,2/12/2017 20:04,deposit,4409.57,66662.34,4633
4925,2/12/2017 20:24,transfer,4757.49,56484.2,2434
4926,2/12/2017 20:55,deposit,3619.63,76700.04,2035
4927,2/13/2017 0:03,deposit,1199.52,32753.03,7846
4928,2/13/2017 4:10,withdrawal,2840.16,69164.68,3695
4929,2/13/2017 5:21,transfer,288.9,56525.69,3195
4930,2/13/2017 13:46,withdrawal,2623.84,21613.06,5544
4931,2/13/2017 15:37,deposit,2230.61,60377.65,6900
4932,2/13/2017 17:34,withdrawal,3864.87,42631.98,1455
4933,2/13/2017 23:21,transfer,3791.77,81212.7,1931
4934,2/14/2017 4:57,transfer,3307.35,63654.32,7276
4935,2/14/2017 6:07,payment,124.26,60290.82,5182
4936,2/14/2017 14:22,payment,3353.96,73653.33,7808
4937,2/14/2017 16:07,withdrawal,1717.88,71083.5,8991
4938,2/14/2017 16:27,withdrawal,1929.91,88460.67,8970
4939,2/14/2017 20:03,withdrawal,255.81,43699.35,4426
4940,2/14/2017 22:24,payment,1647.83,33418.5,7402
4941,2/14/2017 22:57,withdrawal,1948.59,40040.53,3251
4942,2/14/2017 23:06,transfer,4927.89,88128.48,9072
4943,2/15/2017 0:06,withdrawal,3347.74,23491.71,9563
4944,2/15/2017 1:25,deposit,2699.68,73027.18,5301
4945,2/15/2017 3:40,payment,2305.87,18855.99,6387
4946,2/15/2017 8:21,payment,1727.36,42267.48,6272
4947,2/15/2017 9:05,transfer,200.59,91138.63,1353
4948,2/15/2017 16:21,deposit,4644.3,28532.14,7388
4949,2/15/2017 16:25,deposit,3144.57,70828.2,2508
4950,2/15/2017 16:26,transfer,3525.25,80321.93,4297
4951,2/15/2017 17:42,transfer,2329.16,68885.09,3813
4952,2/15/2017 21:23,payment,3176.6,18065.64,2376
4953,2/15/2017 22:13,withdrawal,1576.94,63810.09,8171
4954,2/15/2017 22:44,deposit,381.69,62028.4,3110
4955,2/15/2017 23:23,payment,3220.35,55199.13,2229
4956,2/16/2017 0:40,payment,883.72,66784.6,9964
4957,2/16/2017 2:17,payment,2950.45,97039.85,4402
4958,2/16/2017 7:56,withdrawal,1232.68,6109,2527
4959,2/16/2017 8:14,payment,1838.33,92742.95,7334
4960,2/16/2017 10:50,withdrawal,1838.92,39084.04,3149
4961,2/16/2017 11:12,payment,2722.94,69691.65,2262
4962,2/16/2017 12:29,payment,1888.53,62356.55,9189
4963,2/16/2017 16:36,transfer,3380.49,9684.82,7568
4964,2/16/2017 20:06,deposit,1705.09,500.61,9925
4965,2/16/2017 21:29,withdrawal,3347.29,63221.08,3934
4966,2/17/2017 0:03,payment,1503.66,79608.44,8831
4967,2/17/2017 1:34,transfer,4704.74,965.22,7368
4968,2/17/2017 3:37,transfer,1261.24,53848.47,5771
4969,2/17/2017 4:08,payment,4731.54,23503.83,7096
4970,2/17/2017 4:48,withdrawal,381.39,56675.85,2900
4971,2/17/2017 7:38,withdrawal,701.06,45585.95,3291
4972,2/17/2017 9:35,transfer,836.57,27134.01,1814
4973,2/17/2017 10:22,deposit,1804.28,48356.36,7588
4974,2/17/2017 10:22,withdrawal,934.28,90609.76,5509
4975,2/17/2017 11:17,payment,1403.02,96076.6,8170
4976,2/17/2017 13:13,transfer,1766.38,17052.93,6238
4977,2/17/2017 13:29,withdrawal,4970.37,40149.96,9394
4978,2/17/2017 13:34,deposit,1706.17,65.65,4187
4979,2/17/2017 15:28,deposit,1090.77,13291.94,2965
4980,2/17/2017 16:10,deposit,1103.21,89264.49,4362
4981,2/17/2017 18:09,deposit,4020.17,23774.22,2230
4982,2/17/2017 23:52,deposit,4129.84,94758.16,7246
4983,2/18/2017 8:37,withdrawal,4818.14,59320.74,1998
4984,2/18/2017 9:37,payment,4787.61,51756.99,4183
4985,2/18/2017 9:45,withdrawal,4196.06,7530.72,7147
4986,2/18/2017 16:16,deposit,4378.21,39799.87,6286
4987,2/18/2017 16:45,payment,4278.83,84476.52,4836
4988,2/18/2017 17:23,deposit,1348.88,39618.85,1980
4989,2/18/2017 19:09,transfer,2223.24,26143.42,4297
4990,2/18/2017 19:56,withdrawal,2061.99,79168.4,7171
4991,2/18/2017 21:20,payment,1599.16,26862.08,6440
4992,2/19/2017 0:10,deposit,4170.38,753.48,6903
4993,2/19/2017 0:39,deposit,603.49,65533.17,2610
4994,2/19/2017 6:17,withdrawal,4826.32,24849.24,4392
4995,2/19/2017 6:43,deposit,128.07,29911.93,9085
4996,2/19/2017 9:07,transfer,4626.72,96287.19,6249
4997,2/19/2017 11:08,payment,1241.58,93725.13,8552
4998,2/19/2017 15:10,withdrawal,1570.79,59292.93,7765
4999,2/19/2017 16:40,deposit,2116.44,94254.22,1695
5000,2/19/2017 16:55,transfer,1236.68,43191.34,5122
5001,2/19/2017 20:09,deposit,1085.09,20184.68,6226
5002,2/19/2017 20:35,deposit,1455.46,30941.65,3649
5003,2/19/2017 22:38,payment,4933.16,41428.21,3253
5004,2/19/2017 23:47,transfer,453.84,42689.75,6618
5005,2/20/2017 0:13,deposit,1732.47,32915.1,1587
5006,2/20/2017 2:42,transfer,2180.24,28040.15,7843
5007,2/20/2017 2:43,payment,1103.22,54728.52,2373
5008,2/20/2017 3:52,transfer,2008.69,88391.97,3286
5009,2/20/2017 7:35,transfer,758.79,18169.72,1383
5010,2/20/2017 9:51,transfer,2635.67,52525.41,5300
5011,2/20/2017 12:41,deposit,2035.45,21430.02,8049
5012,2/20/2017 14:32,withdrawal,2406.74,64658.19,3800
5013,2/20/2017 14:53,deposit,4387.63,64918.12,9236
5014,2/20/2017 15:02,payment,1477.16,68039.65,8178
5015,2/20/2017 15:06,withdrawal,1858.36,82310.52,5971
5016,2/20/2017 18:26,withdrawal,4845.54,55612.99,6383
5017,2/20/2017 20:01,transfer,2620.44,30363.9,6467
5018,2/20/2017 20:02,deposit,1000.1,2450.19,6351
5019,2/20/2017 20:47,payment,3837.76,78671.14,6267
5020,2/20/2017 22:46,transfer,2916.07,46052.2,2029
5021,2/21/2017 8:25,payment,1166.02,35423.95,2840
5022,2/21/2017 10:54,withdrawal,4287.96,67248,4474
5023,2/21/2017 12:51,transfer,1476.75,2817.13,8174
5024,2/21/2017 13:42,payment,1262.01,42211.46,1756
5025,2/21/2017 14:42,payment,3475.96,89975.1,8379
5026,2/22/2017 0:52,withdrawal,1410.37,5886.66,8519
5027,2/22/2017 5:04,transfer,4612.07,75450.34,5117
5028,2/22/2017 5:35,payment,1121.82,53345.42,1116
5029,2/22/2017 6:46,withdrawal,2051.28,75655.59,4951
5030,2/22/2017 7:15,transfer,2661.61,53746.87,1911
5031,2/22/2017 8:19,withdrawal,3959.74,22133.05,9577
5032,2/22/2017 9:32,withdrawal,389.85,28125.08,9082
5033,2/22/2017 9:37,transfer,3126.42,63331.48,7400
5034,2/22/2017 14:16,transfer,1374.05,83418.57,1306
5035,2/22/2017 15:52,transfer,471.45,63397.66,1092
5036,2/22/2017 17:07,deposit,2522.6,92402.82,9735
5037,2/22/2017 17:27,deposit,3213.18,38519.77,5450
5038,2/22/2017 22:14,payment,1873.01,37923.6,3113
5039,2/23/2017 0:04,deposit,4962.96,36130.99,8752
5040,2/23/2017 3:06,withdrawal,3199.22,46892.76,6836
5041,2/23/2017 7:05,transfer,4927.76,90023.99,6636
5042,2/23/2017 7:14,payment,2898.47,24863.17,2697
5043,2/23/2017 13:05,withdrawal,4134.51,36930.72,1669
5044,2/23/2017 15:15,transfer,21934.03615,17843.56,9199
5045,2/23/2017 15:23,payment,2607.36,42535.3,4387
5046,2/23/2017 17:49,deposit,1.06,42669.61,1948
5047,2/23/2017 19:10,withdrawal,1545.97,73537.38,1355
5048,2/23/2017 21:10,withdrawal,2054,65770.24,7866
5049,2/23/2017 22:34,payment,4225.72,56044.68,9267
5050,2/23/2017 23:09,payment,3805.27,45038.13,5447
5051,2/23/2017 23:36,transfer,1224.81,41447.59,1972
5052,2/24/2017 0:02,deposit,2634.56,52798.37,1461
5053,2/24/2017 1:35,withdrawal,4192.16,80469.45,1449
5054,2/24/2017 1:45,transfer,526.84,48812.44,6225
5055,2/24/2017 1:57,transfer,1920.37,57128.17,6936
5056,2/24/2017 3:34,deposit,465.13,58564.98,8623
5057,2/24/2017 4:19,payment,276.01,25750.87,3527
5058,2/24/2017 4:42,transfer,105.9,47748.42,5454
5059,2/24/2017 6:31,deposit,1436.78,94316.27,2387
5060,2/24/2017 6:50,transfer,1932.86,19693.4,6908
5061,2/24/2017 8:15,payment,2934.62,67867.02,9004
5062,2/24/2017 8:34,transfer,1231.3,22536.59,4578
5063,2/24/2017 9:22,deposit,4958.63,78828.91,7655
5064,2/24/2017 11:45,deposit,1479.46,33855.54,1775
5065,2/24/2017 13:30,transfer,2795.78,53969.41,8765
5066,2/24/2017 16:43,deposit,2181.79,2959.73,9846
5067,2/24/2017 17:37,transfer,3281.15,60998.08,6526
5068,2/24/2017 20:22,transfer,794.16,60185.67,5338
5069,2/24/2017 20:49,deposit,2404.43,33286.38,2913
5070,2/24/2017 22:31,withdrawal,1671.24,17596.37,6971
5071,2/24/2017 23:07,withdrawal,151.1,14408.06,5135
5072,2/24/2017 23:25,transfer,2161.92,48699.14,8011
5073,2/25/2017 1:26,withdrawal,4964.83,6819.75,2659
5074,2/25/2017 3:14,withdrawal,3177.01,77696.56,3736
5075,2/25/2017 4:56,withdrawal,968.27,45035.36,7874
5076,2/25/2017 8:16,transfer,1735.65,44636.2,3592
5077,2/25/2017 10:44,withdrawal,2023.23,40408.26,1719
5078,2/25/2017 11:19,withdrawal,339.11,12743.28,8872
5079,2/25/2017 12:19,withdrawal,1297.57,98098.92,4481
5080,2/25/2017 12:28,withdrawal,1966,7759.5,2902
5081,2/25/2017 12:56,deposit,2124.91,3941.84,8814
5082,2/25/2017 15:49,payment,3709.59,30002.47,1747
5083,2/25/2017 17:45,deposit,2933.53,40778.77,8723
5084,2/25/2017 18:59,deposit,351.47,42611.25,4532
5085,2/25/2017 20:56,transfer,295.3,23520.36,4542
5086,2/25/2017 22:42,deposit,4691.76,87094.91,1878
5087,2/25/2017 22:49,withdrawal,3569.24,75607.08,8141
5088,2/25/2017 22:53,withdrawal,1141.17,31496.59,5155
5089,2/25/2017 22:54,withdrawal,468.52,56741.63,3590
5090,2/26/2017 3:16,payment,1233.77,48420.7,5402
5091,2/26/2017 4:09,payment,1659.12,35819.91,5992
5092,2/26/2017 8:32,deposit,481.53,99200.61,2395
5093,2/26/2017 8:47,deposit,1247.83,46849.57,8930
5094,2/26/2017 9:01,deposit,3277.52,74915.54,2895
5095,2/26/2017 19:17,deposit,1490.57,5457.06,3006
5096,2/27/2017 3:08,deposit,4446.89,53899.55,5310
5097,2/27/2017 3:13,transfer,201.79,53963.72,7754
5098,2/27/2017 6:09,payment,2279.18,67386.22,3647
5099,2/27/2017 9:52,deposit,2277.19,83788.26,8240
5100,2/27/2017 10:11,withdrawal,1061.41,69677.65,6318
5101,2/27/2017 10:35,withdrawal,1228.66,34125.9,6727
5102,2/27/2017 14:00,payment,4963.42,8798.3,3699
5103,2/27/2017 16:05,withdrawal,3862.27,36688.03,5238
5104,2/27/2017 16:31,deposit,1647.25,13497.11,8649
5105,2/27/2017 17:07,transfer,2198.87,79681.38,3824
5106,2/27/2017 18:35,payment,1593.25,10840.75,2839
5107,2/27/2017 18:55,withdrawal,2699.68,69089.37,5220
5108,2/27/2017 19:50,withdrawal,1505.09,17849.77,1949
5109,2/27/2017 22:28,withdrawal,1971.18,46070.83,1130
5110,2/27/2017 23:31,deposit,3379.02,87675.48,8265
5111,2/28/2017 5:40,transfer,2432.68,59041.32,1264
5112,2/28/2017 9:16,withdrawal,2201.55,25638.37,5712
5113,2/28/2017 9:31,deposit,868.45,67238.79,3828
5114,2/28/2017 10:58,payment,1313.02,74681.54,4164
5115,2/28/2017 11:50,payment,901.99,61659.17,6420
5116,2/28/2017 12:44,deposit,3774.95,35841.78,7255
5117,2/28/2017 19:30,payment,3486.35,55348.7,5006
5118,2/28/2017 22:25,deposit,1295.57,93652.08,4959
5119,2/28/2017 22:54,withdrawal,153.47,69993.22,3170
5120,3/1/2017 8:16,payment,1135.28,95977.38,3595
5121,3/1/2017 8:16,withdrawal,3749.84,98822.02,4734
5122,3/1/2017 15:42,withdrawal,2192.05,80934.22,5320
5123,3/1/2017 22:40,payment,4632.39,29077.53,7349
5124,3/1/2017 23:25,payment,856.76,88520.89,2766
5125,3/2/2017 0:53,transfer,3022.3,5419.82,6896
5126,3/2/2017 5:20,payment,4735.49,51788.13,7404
5127,3/2/2017 9:56,deposit,4880.8,34626.5,2048
5128,3/2/2017 12:47,transfer,4721.07,77560.14,8112
5129,3/2/2017 15:15,transfer,3211.18,18254.67,9708
5130,3/2/2017 17:26,deposit,726.11,36538.56,1566
5131,3/2/2017 21:12,withdrawal,3872.61,46007.88,9125
5132,3/3/2017 0:36,withdrawal,1114.61,12785.95,7099
5133,3/3/2017 0:42,withdrawal,2674.4,60526.03,7159
5134,3/3/2017 5:11,deposit,4592.63,91561.43,9234
5135,3/3/2017 6:38,payment,864.78,22252.69,1255
5136,3/3/2017 8:09,withdrawal,1588.99,61906.25,3704
5137,3/3/2017 13:22,transfer,2714.8,5309.58,2017
5138,3/3/2017 13:56,withdrawal,2330.4,77148.65,2282
5139,3/3/2017 15:08,transfer,1417.14,11095.13,7933
5140,3/3/2017 15:37,transfer,738.03,87903.31,9311
5141,3/3/2017 17:07,payment,2261.54,83834.35,3953
5142,3/3/2017 18:34,deposit,3536.1,22889.8,6787
5143,3/3/2017 20:11,withdrawal,4853.67,75479.06,5544
5144,3/3/2017 21:44,deposit,4965.05,54305.62,7082
5145,3/4/2017 1:32,payment,4487.76,27084.4,3438
5146,3/4/2017 5:06,deposit,3233.03,7367.39,8925
5147,3/4/2017 8:54,payment,3803.81,78713.29,4440
5148,3/4/2017 11:26,payment,4873.71,13334.41,7419
5149,3/5/2017 0:24,withdrawal,3645.78,2649.77,9845
5150,3/5/2017 0:58,withdrawal,117.86,125.64,3335
5151,3/5/2017 1:11,transfer,3648.7,11033.87,4302
5152,3/5/2017 2:29,transfer,449.41,22665.93,3162
5153,3/5/2017 3:14,payment,2849.92,39581.16,2564
5154,3/5/2017 3:29,withdrawal,3410.34,27026.1,2549
5155,3/5/2017 6:41,deposit,4361.97,97674.75,8362
5156,3/5/2017 7:56,withdrawal,1342.71,75713.6,9172
5157,3/5/2017 9:37,withdrawal,375.59,91979.04,1504
5158,3/5/2017 11:18,payment,2376.4,65673.89,9503
5159,3/5/2017 12:27,deposit,2137.73,18165.69,6488
5160,3/5/2017 13:18,withdrawal,509.41,35609.15,8809
5161,3/5/2017 13:20,deposit,83965.77382,50994.25,3465
5162,3/5/2017 16:44,transfer,390.67,76998.41,2404
5163,3/5/2017 17:45,transfer,3349.9,5192.45,4229
5164,3/5/2017 18:21,payment,330.05,24104.38,9826
5165,3/5/2017 20:39,deposit,2035.45,18359.82,2153
5166,3/5/2017 22:57,payment,3661.11,14157.46,4957
5167,3/6/2017 0:11,deposit,3895.91,87678.26,1063
5168,3/6/2017 0:21,transfer,4130.07,74550.48,7868
5169,3/6/2017 1:07,payment,142,49569.12,7948
5170,3/6/2017 2:49,transfer,3730.69,75492.59,6352
5171,3/6/2017 5:59,payment,1579.67,15120.06,8089
5172,3/6/2017 6:51,payment,982.87,62233.11,1510
5173,3/6/2017 9:25,deposit,3189.55,84821.97,9069
5174,3/6/2017 11:29,payment,3710.72,72269.07,2064
5175,3/6/2017 13:45,withdrawal,2760.03,13905.71,3009
5176,3/6/2017 14:28,transfer,1165.62,97707.4,8023
5177,3/6/2017 15:24,deposit,653.15,79610.8,5596
5178,3/6/2017 15:51,payment,3343.55,64330.88,4545
5179,3/6/2017 15:58,deposit,3771.26,50787.3,6224
5180,3/6/2017 21:36,deposit,2606.96,96365.15,3281
5181,3/6/2017 22:55,transfer,589.69,647.64,4860
5182,3/7/2017 1:13,payment,928.44,49156.37,3549
5183,3/7/2017 4:21,deposit,180.01,88672.77,3333
5184,3/7/2017 5:10,payment,4011.18,67455.97,3677
5185,3/7/2017 9:52,deposit,3411.28,72859.9,4218
5186,3/7/2017 14:12,transfer,70.89,94836.1,7159
5187,3/7/2017 14:36,withdrawal,2607.35,54526.93,5473
5188,3/7/2017 16:13,deposit,3282.9,41681.09,1644
5189,3/7/2017 16:39,payment,3103.39,77785.12,7441
5190,3/7/2017 18:39,deposit,3077.2,86386.5,9314
5191,3/7/2017 19:07,deposit,2742.11,39449.39,2359
5192,3/7/2017 20:26,payment,4176.98,70904.77,8174
5193,3/8/2017 0:34,withdrawal,1633.74,29828.82,1498
5194,3/8/2017 0:35,deposit,2108.96,15420.73,7308
5195,3/8/2017 7:07,transfer,2081.34,57597.74,9494
5196,3/8/2017 8:23,payment,4518.75,67225.97,1273
5197,3/8/2017 11:55,payment,866.84,12298.54,6064
5198,3/8/2017 16:33,payment,3222.34,59579.97,5307
5199,3/8/2017 17:35,transfer,4512.36,39251.14,4764
5200,3/8/2017 18:37,withdrawal,52.99,97350.47,7664
5201,3/8/2017 19:07,withdrawal,1911.48,25539.25,7843
5202,3/8/2017 22:24,deposit,88044.27494,61872.83,2446
5203,3/9/2017 2:21,transfer,1014.64,89261.58,1808
5204,3/9/2017 4:56,payment,4720.53,99160.9,1684
5205,3/9/2017 9:34,transfer,2292.04,80836.28,9233
5206,3/9/2017 9:43,transfer,522.02,1345.15,6404
5207,3/9/2017 10:00,transfer,979.93,73451.87,3203
5208,3/9/2017 11:31,transfer,2912.53,74603.33,7563
5209,3/9/2017 13:10,withdrawal,3253.38,26985.17,3401
5210,3/9/2017 14:49,withdrawal,1072.29,49523.7,6134
5211,3/9/2017 15:22,withdrawal,3939.43,82050.37,1670
5212,3/9/2017 18:34,transfer,203.19,38478.37,7713
5213,3/9/2017 18:35,transfer,2229.3,12911.06,6363
5214,3/9/2017 23:48,withdrawal,126.46,90662.38,8222
5215,3/10/2017 1:32,deposit,1213.11,71992.15,6325
5216,3/10/2017 7:34,payment,4634.03,6234.43,4175
5217,3/10/2017 7:44,payment,3630.11,79087.46,2098
5218,3/10/2017 9:00,transfer,3135.01,73607.71,5594
5219,3/10/2017 12:19,withdrawal,2055.73,74804.51,2106
5220,3/10/2017 12:23,deposit,2955.72,54704.6,5505
5221,3/10/2017 13:33,payment,69579.60103,43868.78,3602
5222,3/10/2017 14:15,transfer,2690.42,49316.06,6473
5223,3/10/2017 17:15,withdrawal,2668.71,29673.54,1453
5224,3/10/2017 18:48,deposit,574.12,13429.29,1420
5225,3/10/2017 23:00,payment,2684.24,36312.47,7885
5226,3/10/2017 23:29,deposit,4320.84,28742.34,1737
5227,3/11/2017 1:47,payment,2238.67,10756.8,2700
5228,3/11/2017 3:33,payment,4638.93,30801.02,4501
5229,3/11/2017 6:57,transfer,4089.29,67008.89,4104
5230,3/11/2017 9:22,payment,3355.3,17613.23,7039
5231,3/11/2017 10:13,transfer,4457.38,93133.05,9316
5232,3/11/2017 11:55,transfer,359.97,66837.34,1919
5233,3/11/2017 12:29,transfer,3947.96,71035.67,5133
5234,3/11/2017 16:28,transfer,1529.49,14281.89,5405
5235,3/11/2017 20:28,transfer,1636.56,11444.47,3096
5236,3/11/2017 20:46,payment,2495.09,81765.35,2375
5237,3/11/2017 21:09,withdrawal,3837.77,66667.43,9026
5238,3/11/2017 23:34,withdrawal,1836.81,3157.08,3095
5239,3/12/2017 1:07,withdrawal,2412.95,36766.14,6638
5240,3/12/2017 6:45,deposit,2365.11,65303.65,3655
5241,3/12/2017 6:58,payment,3555.84,38240.61,7891
5242,3/12/2017 7:33,transfer,4672.89,33114.79,9243
5243,3/12/2017 8:11,withdrawal,1909.55,91656.57,7506
5244,3/12/2017 8:18,deposit,4427.31,61144.69,8955
5245,3/12/2017 10:02,withdrawal,688.16,78980.43,4154
5246,3/12/2017 12:09,deposit,3354.15,82772.91,9740
5247,3/12/2017 16:25,transfer,2247.38,9189.12,2082
5248,3/12/2017 16:37,payment,420.43,29396.22,2069
5249,3/12/2017 16:49,payment,1583.7,35806.19,3044
5250,3/12/2017 16:58,payment,1359.62,84410.38,5435
5251,3/12/2017 18:31,withdrawal,4523.4,14681.02,3469
5252,3/12/2017 20:11,transfer,3985.7,46365.24,9864
5253,3/12/2017 23:14,withdrawal,16.17,85698.09,2627
5254,3/13/2017 5:15,payment,4186.26,76963.18,9722
5255,3/13/2017 6:08,deposit,4451.43,92236.66,5543
5256,3/13/2017 6:29,deposit,3389.01,16916.42,3756
5257,3/13/2017 7:41,transfer,2010.73,91605.16,2639
5258,3/13/2017 9:20,transfer,2286.09,70363.07,4371
5259,3/13/2017 10:28,payment,2136.81,37411.31,6533
5260,3/13/2017 10:47,transfer,933.35,99877.9,2026
5261,3/13/2017 11:31,payment,765.37,67418.61,9386
5262,3/13/2017 13:18,transfer,2385.05,5600.24,7554
5263,3/13/2017 14:14,deposit,3120.1,80670.86,8715
5264,3/13/2017 17:29,transfer,4298.36,33919.35,3375
5265,3/13/2017 21:28,deposit,3119.69,71699.93,3947
5266,3/13/2017 22:23,withdrawal,3981.93,86176.91,2616
5267,3/14/2017 2:27,payment,4040.79,11302.53,9797
5268,3/14/2017 2:53,withdrawal,266.81,77128.06,7514
5269,3/14/2017 6:28,transfer,3778.81,3331.5,3521
5270,3/14/2017 9:41,transfer,1715.12,24635.68,5129
5271,3/14/2017 9:54,transfer,943.23,13091.47,5816
5272,3/14/2017 10:41,payment,1820.99,81373.61,3412
5273,3/14/2017 11:57,deposit,3460.36,65365.14,1824
5274,3/14/2017 12:47,transfer,2508.99,31128.14,2948
5275,3/14/2017 16:36,withdrawal,4224.4,51855.89,6917
5276,3/14/2017 16:57,payment,1185.07,37949.23,3037
5277,3/14/2017 18:06,payment,3585.42,19126.39,5682
5278,3/14/2017 18:27,withdrawal,2095.94,8477.66,9444
5279,3/14/2017 18:57,payment,3172.86,64717.21,6925
5280,3/14/2017 18:57,deposit,4861.73,41767.78,2865
5281,3/14/2017 22:18,payment,3750.98,71265.54,5379
5282,3/14/2017 23:02,withdrawal,4095.76,41391.9,5179
5283,3/15/2017 0:46,deposit,4461.51,8523,1167
5284,3/15/2017 0:51,payment,2226.95,70727.39,3327
5285,3/15/2017 4:47,transfer,822.19,74755.93,1775
5286,3/15/2017 6:28,deposit,4497.49,69941.47,4140
5287,3/15/2017 8:58,deposit,4318.02,93506.91,4196
5288,3/15/2017 15:09,withdrawal,2950.54,82415.57,2207
5289,3/15/2017 15:48,withdrawal,807.68,34881.03,9215
5290,3/15/2017 18:47,withdrawal,3145.66,83941.52,3366
5291,3/15/2017 22:42,deposit,3682.63,79221.76,2108
5292,3/15/2017 23:25,payment,3509.61,92268.34,3022
5293,3/16/2017 1:58,deposit,2901.28,67230.06,8349
5294,3/16/2017 2:15,payment,3013.56,61842.31,8999
5295,3/16/2017 4:03,payment,1396.24,17034.56,8051
5296,3/16/2017 6:47,deposit,1776.82,16043.1,2672
5297,3/16/2017 7:01,deposit,481.93,94281.39,1699
5298,3/16/2017 8:50,deposit,3866.12,60215.02,8062
5299,3/16/2017 10:19,withdrawal,3805.34,32379.89,6345
5300,3/16/2017 22:28,deposit,3986.29,31106.74,2904
5301,3/16/2017 22:36,payment,4140.39,47740.51,1861
5302,3/16/2017 23:27,deposit,4728.63,85107.5,1870
5303,3/17/2017 1:59,deposit,247.32,64084.62,8778
5304,3/17/2017 5:14,deposit,4841.63,29007.29,6325
5305,3/17/2017 5:46,transfer,771.6,41814.03,1711
5306,3/17/2017 6:41,payment,2931.8,35884.49,6270
5307,3/17/2017 8:04,payment,399.8,9626.59,2714
5308,3/17/2017 9:26,payment,3050.73,21430.91,5723
5309,3/17/2017 9:37,transfer,2913.99,78793.43,2783
5310,3/17/2017 10:30,deposit,586.66,83692.09,3553
5311,3/17/2017 12:50,withdrawal,108.93,44028.53,4085
5312,3/17/2017 17:55,withdrawal,4909.61,98960.14,4109
5313,3/17/2017 18:02,transfer,4565.53,38864.24,7479
5314,3/17/2017 18:18,transfer,4011.3,89878.91,9964
5315,3/17/2017 19:52,deposit,288.74,98490.24,3851
5316,3/17/2017 20:39,payment,4151.39,32933.28,9874
5317,3/18/2017 1:10,transfer,863.15,44106.08,5636
5318,3/18/2017 3:20,payment,2550.45,89934.61,5447
5319,3/18/2017 4:10,deposit,2410.06,84426.05,4289
5320,3/18/2017 9:17,payment,4871.82,60062.26,6111
5321,3/18/2017 10:51,deposit,634.85,36505.41,3967
5322,3/18/2017 11:07,transfer,750.74,17457.19,8141
5323,3/18/2017 11:35,withdrawal,4582.77,99879.14,1999
5324,3/18/2017 15:06,deposit,2773.88,43224.79,8899
5325,3/18/2017 16:51,transfer,1583.71,63758.17,4666
5326,3/18/2017 17:24,withdrawal,4288.08,34599.2,3886
5327,3/19/2017 1:25,payment,3633.97,22207.39,7554
5328,3/19/2017 5:13,payment,3644.44,5071.52,3539
5329,3/19/2017 6:46,transfer,529.57,40027.32,1118
5330,3/19/2017 17:14,withdrawal,3186.79,7690.05,7194
5331,3/19/2017 17:51,withdrawal,4247.26,36283.62,9518
5332,3/19/2017 18:31,deposit,1414,11368.85,1776
5333,3/19/2017 20:23,payment,1933.76,55079.53,6309
5334,3/19/2017 21:32,deposit,475.49,47067.46,2654
